HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.image_url,Input.image_url2,Input.image_url3,Input.image_url4,Answer.categories,Approve,Reject
3XUSYT70IVHPWZTNZJ393AZZS75D06,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:43:52 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:43:52 PDT 2019,,,3BWI6RSP7JPAS0506G43DRNVD8GE7J,A1MJJHFEKOGUIU,Submitted,Mon Mar 11 20:57:18 PDT 2019,Mon Mar 11 20:57:23 PDT 2019,Thu Mar 14 20:57:23 PDT 2019,,,,5,0% (0/0),0% (0/0),0% (0/0),corn,grape_juice,bread,coke,Middle
3XUSYT70IVHPWZTNZJ393AZZS760DU,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:44:47 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:44:47 PDT 2019,,,3N4BPTXIOB8FCB96FA8HLEEK5GCKUE,A1HNR6OIRFCEHS,Submitted,Mon Mar 11 20:59:53 PDT 2019,Mon Mar 11 21:06:08 PDT 2019,Thu Mar 14 21:06:08 PDT 2019,,,,375,0% (0/0),0% (0/0),0% (0/0),bread,apple,cereal_2,potato_chips,Middle
3XUSYT70IVHPWZTNZJ393AZZS7YD0Z,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:38:01 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:38:01 PDT 2019,,,3DPNQGW4LOV9WYU2Y0NYYRB858T46V,A1EPE2IRWQ9XO2,Submitted,Mon Mar 11 20:42:22 PDT 2019,Mon Mar 11 20:42:26 PDT 2019,Thu Mar 14 20:42:26 PDT 2019,,,,4,0% (0/0),0% (0/0),0% (0/0),potato_chips,coke,potato_chips,onion,Middle
3XUSYT70IVHPWZTNZJ393AZZS7Z0DN,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:38:14 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:38:14 PDT 2019,,,3TPZPLC3M3SWO8T3DIHOUMAJMDN3PF,ATIW60FKZ64VY,Submitted,Mon Mar 11 20:41:59 PDT 2019,Mon Mar 11 20:42:03 PDT 2019,Thu Mar 14 20:42:03 PDT 2019,,,,4,0% (0/0),0% (0/0),0% (0/0),coke,orange_juice,coke,onion,Middle
3XUY87HIVRUP37671HPAKXT64ORMM1,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:37:51 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:37:51 PDT 2019,,,3SKRO2GZ747Z3EI8DMYXAC9NUJ21KJ,AOSFK4SX61DUA,Submitted,Mon Mar 11 20:38:34 PDT 2019,Mon Mar 11 20:38:41 PDT 2019,Thu Mar 14 20:38:41 PDT 2019,,,,7,0% (0/0),0% (0/0),0% (0/0),potato_chips,cereal_2,potato_chips,coke,Middle
3XUY87HIVRUP37671HPAKXT64OTMM3,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:39:42 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:39:42 PDT 2019,,,3DL65MZB8GVG4H0WXXCETDF9EJ1CE4,A3B0AB2C9SIHN,Submitted,Mon Mar 11 20:48:13 PDT 2019,Mon Mar 11 20:48:33 PDT 2019,Thu Mar 14 20:48:33 PDT 2019,,,,20,0% (0/0),0% (0/0),0% (0/0),apple,bread,cereal_2,grape_juice,Top
3XUY87HIVRUP37671HPAKXT64OUMM4,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:40:29 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:40:29 PDT 2019,,,3YWRV122CVFVHA756LBEV95TAGAU8X,A31EUQA8YR9SPI,Submitted,Mon Mar 11 20:49:42 PDT 2019,Mon Mar 11 20:49:48 PDT 2019,Thu Mar 14 20:49:48 PDT 2019,,,,6,0% (0/0),0% (0/0),0% (0/0),bread,crackers,orange,grape_juice,Top
3XUY87HIVRUP37671HPAKXT64OWMM6,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:42:11 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:42:11 PDT 2019,,,3UNH76FOCVLRJ8TEANIM3CC1Q9DYMQ,A2XFGTPDO4KQ2B,Submitted,Mon Mar 11 20:53:41 PDT 2019,Mon Mar 11 20:53:47 PDT 2019,Thu Mar 14 20:53:47 PDT 2019,,,,6,0% (0/0),0% (0/0),0% (0/0),apple,corn,crackers,potato_chips,Top
3XUY87HIVRUP37671HPAKXT64OXMM7,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:43:01 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:43:01 PDT 2019,,,3OS4RQUCRCVP0Q8ME80P0BUR8ZLFBN,A1MJJHFEKOGUIU,Submitted,Mon Mar 11 20:55:36 PDT 2019,Mon Mar 11 20:55:41 PDT 2019,Thu Mar 14 20:55:41 PDT 2019,,,,5,0% (0/0),0% (0/0),0% (0/0),jelly,jelly,bread,corn,Top
3XUY87HIVRUP37671HPAKXT64OYMM8,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:44:20 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:44:20 PDT 2019,,,3RANCT1ZVIXEJ85C9XVOMBVUIM2UB3,A1S88VQY8G8CNC,Submitted,Mon Mar 11 20:59:00 PDT 2019,Mon Mar 11 20:59:14 PDT 2019,Thu Mar 14 20:59:14 PDT 2019,,,,14,0% (0/0),0% (0/0),0% (0/0),corn,orange_juice,potato_chips,cereal_2,Middle
3XWUWJ18TN6RTNGPJL7I2HRUUW0UUW,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:40:39 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:40:39 PDT 2019,,,35GMH2SV3HXHD6XZN2L5OD9Q3XLEO4,A3C2VK56SEKI4G,Submitted,Mon Mar 11 20:49:58 PDT 2019,Mon Mar 11 20:50:05 PDT 2019,Thu Mar 14 20:50:05 PDT 2019,,,,7,0% (0/0),0% (0/0),0% (0/0),apple,coke,bread,apple,Bottom
3XWUWJ18TN6RTNGPJL7I2HRUUW1UUX,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:41:32 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:41:32 PDT 2019,,,3AZHRG4CU70T0RPJWX2YFL9BE5I03C,AZPAJPZOTOLAR,Submitted,Mon Mar 11 20:54:17 PDT 2019,Mon Mar 11 20:54:32 PDT 2019,Thu Mar 14 20:54:32 PDT 2019,,,,15,0% (0/0),0% (0/0),0% (0/0),grape_juice,cereal_2,crackers,onion,Top
3XWUWJ18TN6RTNGPJL7I2HRUUW3UUZ,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:43:41 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:43:41 PDT 2019,,,30ZX6P7VFBBBHFUME5YZEGJF70Q2JC,A3QZMGTVA4VO44,Submitted,Mon Mar 11 20:56:50 PDT 2019,Mon Mar 11 20:56:54 PDT 2019,Thu Mar 14 20:56:54 PDT 2019,,,,4,0% (0/0),0% (0/0),0% (0/0),apple,orange,crackers,potato_chips,Top
3XWUWJ18TN6RTNGPJL7I2HRUUW4UU0,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:44:35 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:44:35 PDT 2019,,,3N4BPTXIOB8FCB96FA8HLEEK5GBUKN,A1H7K2VYEMZ3QW,Submitted,Mon Mar 11 20:59:04 PDT 2019,Mon Mar 11 20:59:21 PDT 2019,Thu Mar 14 20:59:21 PDT 2019,,,,17,0% (0/0),0% (0/0),0% (0/0),coke,bread,orange,apple,Top
3XWUWJ18TN6RTNGPJL7I2HRUUWXUUT,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:38:08 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:38:08 PDT 2019,,,3E337GFOLCOXFZTESIBG9RUXQ3RGN4,AD1HW7IUDT5FS,Submitted,Mon Mar 11 20:42:28 PDT 2019,Mon Mar 11 20:42:35 PDT 2019,Thu Mar 14 20:42:35 PDT 2019,,,,7,0% (0/0),0% (0/0),0% (0/0),corn,bread,apple,crackers,Middle
3XWUWJ18TN6RTNGPJL7I2HRUUWYUUU,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:39:03 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:39:03 PDT 2019,,,3LQ8PUHQFO8J1UDYF8G6PJAHJ4BHIP,ARXJV1OFP2LE6,Submitted,Mon Mar 11 20:45:05 PDT 2019,Mon Mar 11 20:45:12 PDT 2019,Thu Mar 14 20:45:12 PDT 2019,,,,7,0% (0/0),0% (0/0),0% (0/0),grape_juice,jelly,corn,cereal_2,Top
3XWUWJ18TN6RTNGPJL7I2HRUUWZUUV,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:39:53 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:39:53 PDT 2019,,,3PH3VY7DJODNTAXXABQSQHNUU5RWZ2,A2A16D2WKN1TXB,Submitted,Mon Mar 11 20:47:44 PDT 2019,Mon Mar 11 20:48:00 PDT 2019,Thu Mar 14 20:48:00 PDT 2019,,,,16,0% (0/0),0% (0/0),0% (0/0),corn,coke,bread,apple,Bottom
3Y3CZJSZ9M9ISGYTEQ45PUCUOG0R54,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:38:21 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:38:21 PDT 2019,,,3YDGXNSEO2AW0CDQRFKWI57ZB3J84L,A1A9402JQBA2AF,Submitted,Mon Mar 11 20:42:15 PDT 2019,Mon Mar 11 20:42:27 PDT 2019,Thu Mar 14 20:42:27 PDT 2019,,,,12,0% (0/0),0% (0/0),0% (0/0),orange_juice,apple,potato_chips,orange_juice,Bottom
3Y3CZJSZ9M9ISGYTEQ45PUCUOG15RJ,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:38:19 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:38:19 PDT 2019,,,382M9COHEKVCQBHWJOXENJ1FLJ7UEV,A1A9402JQBA2AF,Submitted,Mon Mar 11 20:46:46 PDT 2019,Mon Mar 11 20:46:56 PDT 2019,Thu Mar 14 20:46:56 PDT 2019,,,,10,0% (0/0),0% (0/0),0% (0/0),onion,coke,orange_juice,corn,Bottom
3Y3CZJSZ9M9ISGYTEQ45PUCUOG1R55,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:39:16 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:39:16 PDT 2019,,,3ATTHHXXWD4GNKDDKCYSS5YB7UWXI0,ACAJFF4MF5S5X,Submitted,Mon Mar 11 20:48:51 PDT 2019,Mon Mar 11 20:49:25 PDT 2019,Thu Mar 14 20:49:25 PDT 2019,,,,34,0% (0/0),0% (0/0),0% (0/0),orange_juice,grape_juice,cereal_2,potato_chips,Top
3Y3CZJSZ9M9ISGYTEQ45PUCUOG2R56,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:40:08 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:40:08 PDT 2019,,,3PZDLQMM0W1O91OG4DHDRC6KHGB2CS,A2M1CVZZJAN4T4,Submitted,Mon Mar 11 20:48:25 PDT 2019,Mon Mar 11 20:48:35 PDT 2019,Thu Mar 14 20:48:35 PDT 2019,,,,10,0% (0/0),0% (0/0),0% (0/0),apple,apple,onion,corn,Top
3Y3CZJSZ9M9ISGYTEQ45PUCUOG45RM,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:40:54 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:40:54 PDT 2019,,,3BF51CHDTYQ8UZWIBIR0JFALXAY0HH,AZ5SAK71SEPOT,Submitted,Mon Mar 11 20:50:59 PDT 2019,Mon Mar 11 20:51:04 PDT 2019,Thu Mar 14 20:51:04 PDT 2019,,,,5,0% (0/0),0% (0/0),0% (0/0),cereal_2,corn,apple,grape_juice,Bottom
3Y3CZJSZ9M9ISGYTEQ45PUCUOG4R58,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:41:49 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:41:49 PDT 2019,,,3I33IC7ZWII0GMRIKZLMLHGWHDUA22,APUPF3D94XYUQ,Submitted,Mon Mar 11 20:54:27 PDT 2019,Mon Mar 11 20:54:33 PDT 2019,Thu Mar 14 20:54:33 PDT 2019,,,,6,0% (0/0),0% (0/0),0% (0/0),onion,orange,corn,orange_juice,Middle
3Y3CZJSZ9M9ISGYTEQ45PUCUOG55RN,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:42:21 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:42:21 PDT 2019,,,3X87C8JFV9RL81FX3AXE2Z85JPGQST,A3NCTD17ZTPBBJ,Submitted,Mon Mar 11 20:56:08 PDT 2019,Mon Mar 11 20:56:13 PDT 2019,Thu Mar 14 20:56:13 PDT 2019,,,,5,0% (0/0),0% (0/0),0% (0/0),jelly,crackers,orange_juice,cereal_2,Middle
3Y3CZJSZ9M9ISGYTEQ45PUCUOG5R59,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:42:36 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:42:36 PDT 2019,,,3P4RDNWND8MFS08O38JR1WQWWWLIJ1,A2QN9TEN4DFNLS,Submitted,Mon Mar 11 20:54:45 PDT 2019,Mon Mar 11 20:55:04 PDT 2019,Thu Mar 14 20:55:04 PDT 2019,,,,19,0% (0/0),0% (0/0),0% (0/0),potato_chips,orange,jelly,coke,Top
3Y3CZJSZ9M9ISGYTEQ45PUCUOG65RO,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:43:08 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:43:08 PDT 2019,,,33OOO72IVK1IT0ITNS19SZFAHTTCTZ,A3NCTD17ZTPBBJ,Submitted,Mon Mar 11 20:55:40 PDT 2019,Mon Mar 11 20:55:48 PDT 2019,Thu Mar 14 20:55:48 PDT 2019,,,,8,0% (0/0),0% (0/0),0% (0/0),jelly,crackers,orange,jelly,Bottom
3Y3CZJSZ9M9ISGYTEQ45PUCUOG6R5A,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:43:30 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:43:30 PDT 2019,,,3I0BTBYZA01UGUM7LIVO5F5ON6EY0H,A1NJ6Q940T7HEB,Submitted,Mon Mar 11 20:56:19 PDT 2019,Mon Mar 11 20:56:26 PDT 2019,Thu Mar 14 20:56:26 PDT 2019,,,,7,0% (0/0),0% (0/0),0% (0/0),bread,coke,orange_juice,orange,Bottom
3Y3CZJSZ9M9ISGYTEQ45PUCUOG7R5B,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:44:23 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:44:23 PDT 2019,,,3JC6VJ2SAEZSFJA52INKJOJ81NO5A1,A1RRMINTJ8BHKG,Submitted,Mon Mar 11 20:58:07 PDT 2019,Mon Mar 11 20:58:12 PDT 2019,Thu Mar 14 20:58:12 PDT 2019,,,,5,0% (0/0),0% (0/0),0% (0/0),coke,crackers,onion,potato_chips,Bottom
3Y3N5A7N4IPPXOVLKKDLESGDDY5MYR,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:37:55 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:37:55 PDT 2019,,,3G5F9DBFOSDON0XYEFFP480BR65HVK,A22DDO8NILSX6O,Submitted,Mon Mar 11 20:40:13 PDT 2019,Mon Mar 11 20:47:57 PDT 2019,Thu Mar 14 20:47:57 PDT 2019,,,,464,0% (0/0),0% (0/0),0% (0/0),grape_juice,orange_juice,jelly,bread,Top
3Y3N5A7N4IPPXOVLKKDLESGDDY5YM3,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:38:27 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:38:27 PDT 2019,,,3D8YOU6S9H08DWOHD6EGBV924LH6UK,A3I11HUO6VH8KY,Submitted,Mon Mar 11 20:42:30 PDT 2019,Mon Mar 11 20:42:37 PDT 2019,Thu Mar 14 20:42:37 PDT 2019,,,,7,0% (0/0),0% (0/0),0% (0/0),crackers,jelly,bread,crackers,Bottom
3Y3N5A7N4IPPXOVLKKDLESGDDY6MYS,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:38:52 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:38:52 PDT 2019,,,35USIKEBNUWVI648G52UX0H8WPQ6NU,A3MD785P8MJ3A2,Submitted,Mon Mar 11 20:46:08 PDT 2019,Mon Mar 11 20:46:14 PDT 2019,Thu Mar 14 20:46:14 PDT 2019,,,,6,0% (0/0),0% (0/0),0% (0/0),corn,crackers,onion,coke,Middle
3Y3N5A7N4IPPXOVLKKDLESGDDY6YM4,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:39:18 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:39:18 PDT 2019,,,3T3IWE1XG93MN1SCSA24C44RL8NQTB,APUPF3D94XYUQ,Submitted,Mon Mar 11 20:45:57 PDT 2019,Mon Mar 11 20:46:05 PDT 2019,Thu Mar 14 20:46:05 PDT 2019,,,,8,0% (0/0),0% (0/0),0% (0/0),cereal_2,crackers,coke,potato_chips,Top
3Y3N5A7N4IPPXOVLKKDLESGDDY7MYT,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:39:46 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:39:46 PDT 2019,,,33LK57MYLWLUMTGOQ6GRTSK9OSVSZJ,A111926L5B4G25,Submitted,Mon Mar 11 20:47:22 PDT 2019,Mon Mar 11 20:47:27 PDT 2019,Thu Mar 14 20:47:27 PDT 2019,,,,5,0% (0/0),0% (0/0),0% (0/0),potato_chips,apple,cereal_2,corn,Top
3Y3N5A7N4IPPXOVLKKDLESGDDY7YM5,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:40:06 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:40:06 PDT 2019,,,33TIN5LC07QCCOAKLEEHYQ6HQA39YZ,A1QXQTNF8CCL6C,Submitted,Mon Mar 11 20:48:22 PDT 2019,Mon Mar 11 20:49:04 PDT 2019,Thu Mar 14 20:49:04 PDT 2019,,,,42,0% (0/0),0% (0/0),0% (0/0),coke,orange_juice,orange,crackers,Top
3Y3N5A7N4IPPXOVLKKDLESGDDY8YM6,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:41:00 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:41:00 PDT 2019,,,34Z02EIMIVTYZ8NDBC8PXYD984T0TR,A23WTODPHXZ68Y,Submitted,Mon Mar 11 20:51:04 PDT 2019,Mon Mar 11 21:08:30 PDT 2019,Thu Mar 14 21:08:30 PDT 2019,,,,1046,0% (0/0),0% (0/0),0% (0/0),jelly,orange_juice,orange,jelly,Bottom
3Y3N5A7N4IPPXOVLKKDLESGDDYAMYW,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:42:14 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:42:14 PDT 2019,,,3IRIK4HM3D0CR27HRFTGHPNWXLH6CH,AQ0WOHTR9PHO5,Submitted,Mon Mar 11 20:53:52 PDT 2019,Mon Mar 11 20:53:57 PDT 2019,Thu Mar 14 20:53:57 PDT 2019,,,,5,0% (0/0),0% (0/0),0% (0/0),orange,orange,bread,coke,Top
3Y3N5A7N4IPPXOVLKKDLESGDDYAYM8,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:42:36 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:42:36 PDT 2019,,,3VELCLL3GNZONSQUCB70UZHIMNTF13,A2NPBW8QDGBF9G,Submitted,Mon Mar 11 20:54:27 PDT 2019,Mon Mar 11 20:54:39 PDT 2019,Thu Mar 14 20:54:39 PDT 2019,,,,12,0% (0/0),0% (0/0),0% (0/0),grape_juice,coke,corn,orange,Top
3Y3N5A7N4IPPXOVLKKDLESGDDYCMYY,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:44:02 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:44:02 PDT 2019,,,3QFUFYSY91V5FRNDZTQ2SXOLY764F8,A3K758SI907CG9,Submitted,Mon Mar 11 20:57:53 PDT 2019,Mon Mar 11 20:58:19 PDT 2019,Thu Mar 14 20:58:19 PDT 2019,,,,26,0% (0/0),0% (0/0),0% (0/0),crackers,grape_juice,cereal_2,potato_chips,Bottom
3Y40HMYLL3YJARAKOQI5MOQYOEEUXL,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:38:08 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:38:08 PDT 2019,,,3K3R2QNK8EJVVFQFBDHSV504UMOU9I,ARXJV1OFP2LE6,Submitted,Mon Mar 11 20:40:34 PDT 2019,Mon Mar 11 20:40:40 PDT 2019,Thu Mar 14 20:40:40 PDT 2019,,,,6,0% (0/0),0% (0/0),0% (0/0),potato_chips,orange_juice,crackers,corn,Middle
