"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.image_url","Input.image_url2","Input.image_url3","Input.image_url4","Answer.categories","Approve","Reject"
"3ZLW647WANBYAHU4LH1B9P622Z3232","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:12 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:12 PDT 2019","","","3QL2OFSM99YKYND9QWFXJ09J7OWCNU","A3G5ZPURJ0XCBG","Submitted","Tue Jul 02 21:58:44 PDT 2019","Tue Jul 02 21:58:49 PDT 2019","Wed Jul 10 21:58:49 PDT 2019","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","dessert.jpg","vegemite.jpg","dessert.jpg","cereal.jpg","Middle"
"3H781YYV6VYV4E4ETG23T3JPT16TEC","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:42 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:42 PDT 2019","","","3MRNMEIQW8M4FFG2EFUTQENCNT9DLU","A7GUBXCBHLX","Submitted","Tue Jul 02 22:00:30 PDT 2019","Tue Jul 02 22:02:53 PDT 2019","Wed Jul 10 22:02:53 PDT 2019","","","","143","0% (0/0)","0% (0/0)","0% (0/0)","dessert.jpg","beverage.jpg","carrot.jpeg","vegemite.jpg","Middle"
"3VMV5CHJZAVTOS05ZBSRT6416HLTGT","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:42 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:42 PDT 2019","","","3R8YZBNQ9KYZP3V5F7Z378CABOSQ72","A2PIOSRSY6CM3X","Submitted","Tue Jul 02 21:59:09 PDT 2019","Tue Jul 02 22:03:04 PDT 2019","Wed Jul 10 22:03:04 PDT 2019","","","","235","0% (0/0)","0% (0/0)","0% (0/0)","fruit.jpg","vegemite.jpg","carrot.jpeg","frozen_snack.png","Top"
"36FFXPMSTB4RBWQ8N0OAKWAFM9HOH1","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:39 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:39 PDT 2019","","","3YMU66OBIQO55373PKG347X2J4GHG1","A3MUO0SJM3DUXX","Submitted","Tue Jul 02 22:00:19 PDT 2019","Tue Jul 02 22:00:35 PDT 2019","Wed Jul 10 22:00:35 PDT 2019","","","","16","0% (0/0)","0% (0/0)","0% (0/0)","cereal.jpg","vegemite.jpg","dessert.jpg","cereal.jpg","Bottom"
"3P520RYKCJMA88QAIKZAU5ZEZMF5UF","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:42 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:42 PDT 2019","","","320DUZ38GA21W92TDKJOGKDHWWJJG7","A2B74X65M3W3N4","Submitted","Tue Jul 02 21:59:33 PDT 2019","Tue Jul 02 22:02:29 PDT 2019","Wed Jul 10 22:02:29 PDT 2019","","","","176","0% (0/0)","0% (0/0)","0% (0/0)","chips.jpg","fruit.jpg","noodles.jpg","beverage.jpg","Middle"
"3ZXV7Q5FJD46OB2Z25RJMB4LHGLFCX","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:14 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:14 PDT 2019","","","3WOKGM4L74WIMGI5FVMQ3O7NO940O4","A34DIKYKLRRSIT","Submitted","Tue Jul 02 21:57:53 PDT 2019","Tue Jul 02 21:58:02 PDT 2019","Wed Jul 10 21:58:02 PDT 2019","","","","9","0% (0/0)","0% (0/0)","0% (0/0)","frozen_snack.png","noodles.jpg","chips.jpg","vegemite.jpg","Middle"
"3RDTX9JRT0HRBKGQ82JGWTQWD7Z794","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:12 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:12 PDT 2019","","","39L1G8WVWT7T7GA1SG6YTQSMYAE31F","A1DLY5ZY1C1A6V","Submitted","Tue Jul 02 21:57:53 PDT 2019","Tue Jul 02 21:57:58 PDT 2019","Wed Jul 10 21:57:58 PDT 2019","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","beverage.jpg","dessert.jpg","beverage.jpg","onions.jpg","Middle"
"3AQN9REUTHWMTUP87REIV2TJ8RNYDD","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:42 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:42 PDT 2019","","","386CSBG1O22GL3H0WXUB1UCEGD8Q63","APCG2B9LG0MZ7","Submitted","Tue Jul 02 21:59:09 PDT 2019","Tue Jul 02 21:59:16 PDT 2019","Wed Jul 10 21:59:16 PDT 2019","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","beverage.jpg","dessert.jpg","fruit.jpg","chips.jpg","Bottom"
"3K3G488TR4OIGFJT1BF5K42PW195QA","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:39 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:39 PDT 2019","","","326O153BMLEQ996AXT7PDJXSEW7DE6","A8AYPFS4N3QWY","Submitted","Tue Jul 02 21:59:00 PDT 2019","Tue Jul 02 21:59:20 PDT 2019","Wed Jul 10 21:59:20 PDT 2019","","","","20","0% (0/0)","0% (0/0)","0% (0/0)","fruit.jpg","cereal.jpg","vegemite.jpg","chips.jpg","Top"
"30Z7M1Q8U009GHVEADPM6OXBU9O8A8","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:39 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:39 PDT 2019","","","3H8DHMCCWCRTV9YKTFISBEAXYT3DKQ","A1AYVATMT88U1W","Submitted","Tue Jul 02 21:59:07 PDT 2019","Tue Jul 02 21:59:16 PDT 2019","Wed Jul 10 21:59:16 PDT 2019","","","","9","100% (88/88)","0% (0/0)","0% (0/0)","chips.jpg","frozen_snack.png","carrot.jpeg","chips.jpg","Bottom"
"3I7KR83SNCTF6ZNARW8P0YVIJRZK9N","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:14 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:14 PDT 2019","","","3B837J3LDRCLK2UXGPME7PIBUO6RSQ","AK0Y7Z9HRL7SG","Submitted","Tue Jul 02 21:58:19 PDT 2019","Tue Jul 02 21:58:28 PDT 2019","Wed Jul 10 21:58:28 PDT 2019","","","","9","100% (1/1)","0% (0/0)","0% (0/0)","noodles.jpg","fruit.jpg","noodles.jpg","beverage.jpg","Middle"
"3TCFMTM8HG420EGPYDNSLWR54FQ12A","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:42 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:42 PDT 2019","","","337RC3OW08IQ9WGO50UNW0TJN0DLV1","A1C4TEDXU0I4I5","Submitted","Tue Jul 02 22:01:05 PDT 2019","Tue Jul 02 22:01:58 PDT 2019","Wed Jul 10 22:01:58 PDT 2019","","","","53","0% (0/0)","0% (0/0)","0% (0/0)","dessert.jpg","frozen_snack.png","dessert.jpg","fruit.jpg","Bottom"
"3W0KKJIARTPFSU40M42B0207ZLI8KN","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:42 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:42 PDT 2019","","","3MRNMEIQW8M4FFG2EFUTQENCNT9LD2","A2SV7X9AUOYVZR","Submitted","Tue Jul 02 22:01:06 PDT 2019","Tue Jul 02 22:01:25 PDT 2019","Wed Jul 10 22:01:25 PDT 2019","","","","19","0% (0/0)","0% (0/0)","0% (0/0)","carrot.jpeg","vegemite.jpg","fruit.jpg","dessert.jpg","Middle"
"3IKMEYR0LYB46F2B6NTAQBN4DLPK2V","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:12 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:12 PDT 2019","","","336KAV9KYT81C4PL05Z2O3Y4ZHN2Y1","AMFN57BJVYPPE","Submitted","Tue Jul 02 21:57:56 PDT 2019","Tue Jul 02 21:58:01 PDT 2019","Wed Jul 10 21:58:01 PDT 2019","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","dessert.jpg","vegemite.jpg","dessert.jpg","noodles.jpg","Middle"
"3ABAOCJ4RAKGOM4ZTAWR16DBIWYQMK","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:39 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:39 PDT 2019","","","3O6CYIULEGH67B3N4ORK9P8G708UWE","AZZYF19BXGOHY","Submitted","Tue Jul 02 22:00:46 PDT 2019","Tue Jul 02 22:00:55 PDT 2019","Wed Jul 10 22:00:55 PDT 2019","","","","9","0% (0/0)","0% (0/0)","0% (0/0)","carrot.jpeg","carrot.jpeg","onions.jpg","vegemite.jpg","Top"
"3OID399FXINGT38D21MU6HM32GXFDX","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:15 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:15 PDT 2019","","","3OE22WJIGL41NE71SFSEH0QUJZPQU4","A1ULA9291PCVXY","Submitted","Tue Jul 02 21:58:01 PDT 2019","Tue Jul 02 21:59:30 PDT 2019","Wed Jul 10 21:59:30 PDT 2019","","","","89","0% (0/0)","0% (0/0)","0% (0/0)","chips.jpg","chips.jpg","frozen_snack.png","dessert.jpg","Top"
"31ODACBENWVJMHH4D7SDDFCHALGQSW","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:42 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:42 PDT 2019","","","3S0TNUHWKWY908WJKQLPL9163TA8D3","A3G5ZPURJ0XCBG","Submitted","Tue Jul 02 22:00:35 PDT 2019","Tue Jul 02 22:00:41 PDT 2019","Wed Jul 10 22:00:41 PDT 2019","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","vegemite.jpg","fruit.jpg","vegemite.jpg","cereal.jpg","Middle"
"33EEIIWHK9NZE9Y872XIO2WO9PAQV1","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:42 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:42 PDT 2019","","","3R9WASFE22WLIOB2KMGSMT1VEFWFZP","A33MF851P56BFH","Submitted","Tue Jul 02 21:59:28 PDT 2019","Tue Jul 02 21:59:36 PDT 2019","Wed Jul 10 21:59:36 PDT 2019","","","","8","0% (0/0)","0% (0/0)","0% (0/0)","fruit.jpg","frozen_snack.png","dessert.jpg","fruit.jpg","Bottom"
"329E6HTMSYITRXYUAN7F9LSWJZPK36","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:12 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:12 PDT 2019","","","3OLQQLKKNV53CV627PT0GHS5JG4JEQ","A1UBGFVB3K899Y","Submitted","Tue Jul 02 21:59:32 PDT 2019","Tue Jul 02 21:59:47 PDT 2019","Wed Jul 10 21:59:47 PDT 2019","","","","15","0% (0/0)","0% (0/0)","0% (0/0)","beverage.jpg","noodles.jpg","onions.jpg","carrot.jpeg","Top"
"34YWR3PJ2AQ3U5Y4QJ4LXH2RCWL0XH","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:39 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:39 PDT 2019","","","30MVJZJNHPTMHZFLZEDEO3RUSJPJ9H","AH5C27EW5D73O","Submitted","Tue Jul 02 22:01:17 PDT 2019","Tue Jul 02 22:03:00 PDT 2019","Wed Jul 10 22:03:00 PDT 2019","","","","103","0% (0/0)","0% (0/0)","0% (0/0)","fruit.jpg","noodles.jpg","dessert.jpg","chips.jpg","Top"
"3VIVIU06FMS37OGGG2RIS4MPRMHMID","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:15 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:15 PDT 2019","","","3SPJ033424J1I0NT7Q5UNKKL1S8YJJ","A4TQSZDPARE7I","Submitted","Tue Jul 02 21:57:55 PDT 2019","Tue Jul 02 22:01:31 PDT 2019","Wed Jul 10 22:01:31 PDT 2019","","","","216","0% (0/0)","0% (0/0)","0% (0/0)","beverage.jpg","beverage.jpg","carrot.jpeg","noodles.jpg","Top"
"32TZXEA1ON0C3SVC2R6GEBO3OTM146","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:42 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:42 PDT 2019","","","3NOKK93PR4OV1FKATOI9J1FDE89EE1","A2B74X65M3W3N4","Submitted","Tue Jul 02 21:59:52 PDT 2019","Tue Jul 02 22:04:58 PDT 2019","Wed Jul 10 22:04:58 PDT 2019","","","","306","0% (0/0)","0% (0/0)","0% (0/0)","noodles.jpg","fruit.jpg","vegemite.jpg","chips.jpg","Bottom"
"31JUPBOORPKQC0MI74ECF2DMOLN8LQ","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:43 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:43 PDT 2019","","","3Z9WI9EOZ24A7P3MFB1I2ZPVQLXKH7","AJQGWGESKQT4Y","Submitted","Tue Jul 02 22:00:22 PDT 2019","Tue Jul 02 22:00:28 PDT 2019","Wed Jul 10 22:00:28 PDT 2019","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","onions.jpg","dessert.jpg","fruit.jpg","carrot.jpeg","Middle"
"38Z7YZ2SB5IUS3E88VYZ9D6U1NEQI4","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:39 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:39 PDT 2019","","","3QRYMNZ7F1X1K4FKCIAN8A9NVAWTNU","A2B74X65M3W3N4","Submitted","Tue Jul 02 21:59:38 PDT 2019","Tue Jul 02 22:03:03 PDT 2019","Wed Jul 10 22:03:03 PDT 2019","","","","205","0% (0/0)","0% (0/0)","0% (0/0)","onions.jpg","dessert.jpg","vegemite.jpg","chips.jpg","Top"
"33EEIIWHK9NZE9Y872XIO2WO9PAVQ6","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:39 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:39 PDT 2019","","","3S3AMIZX3XLBCBMW121UNVXPTKVCDD","A167GKZSRIYRC1","Submitted","Tue Jul 02 22:00:09 PDT 2019","Tue Jul 02 22:00:18 PDT 2019","Wed Jul 10 22:00:18 PDT 2019","","","","9","0% (0/0)","0% (0/0)","0% (0/0)","dessert.jpg","beverage.jpg","fruit.jpg","frozen_snack.png","Bottom"
"3E6L1VR4XY2H8UTYSEEG0BCBLUAF65","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:12 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:12 PDT 2019","","","3SNLUL3WO73QWHRO0AKI0ER09T3LUB","AD3176YJTD639","Submitted","Tue Jul 02 21:59:36 PDT 2019","Tue Jul 02 21:59:48 PDT 2019","Wed Jul 10 21:59:48 PDT 2019","","","","12","0% (0/0)","0% (0/0)","0% (0/0)","vegemite.jpg","frozen_snack.png","carrot.jpeg","chips.jpg","Top"
"3L55D8AUFCDCO2JU7VJ7BWB1NRBYCD","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:42 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:42 PDT 2019","","","3ZY8KE4ISMJ10TW1X52JDMSDX6ZVQZ","A2BGJYU6SRMEGA","Submitted","Tue Jul 02 21:59:34 PDT 2019","Tue Jul 02 21:59:50 PDT 2019","Wed Jul 10 21:59:50 PDT 2019","","","","16","0% (0/0)","0% (0/0)","0% (0/0)","chips.jpg","onions.jpg","beverage.jpg","fruit.jpg","Middle"
"3SR6AEG6W7935AUATNX8MN8H0JGHY5","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:15 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:15 PDT 2019","","","3ZSY5X72N0R6MA249855NK8AXZ3ROT","A3IZZK604KSONP","Submitted","Tue Jul 02 21:58:17 PDT 2019","Tue Jul 02 21:59:31 PDT 2019","Wed Jul 10 21:59:31 PDT 2019","","","","74","0% (0/0)","0% (0/0)","0% (0/0)","onions.jpg","beverage.jpg","fruit.jpg","dessert.jpg","Middle"
"3D42WVSDHABJRE34YX98J2W4K43YFO","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:43 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:43 PDT 2019","","","3IAS3U3I0IW5ZWWAQDLIGS03E86B2W","A33CSQ57DBI1O4","Submitted","Tue Jul 02 22:01:01 PDT 2019","Tue Jul 02 22:01:19 PDT 2019","Wed Jul 10 22:01:19 PDT 2019","","","","18","0% (0/0)","0% (0/0)","0% (0/0)","onions.jpg","noodles.jpg","cereal.jpg","beverage.jpg","Top"
"3D7VY91L67DTKG2AASZ16HICWWXMB4","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:12 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:12 PDT 2019","","","3BWI6RSP7JPAS0506G43DRNWSL4E7E","A2BGJYU6SRMEGA","Submitted","Tue Jul 02 21:58:42 PDT 2019","Tue Jul 02 21:59:04 PDT 2019","Wed Jul 10 21:59:04 PDT 2019","","","","22","0% (0/0)","0% (0/0)","0% (0/0)","vegemite.jpg","dessert.jpg","fruit.jpg","carrot.jpeg","Top"
"3YOAVL4CA2X9YOGKA2F8658F18Y4ZX","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:15 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:15 PDT 2019","","","34T446B1C3UHDRL2PQDZ8OD6ZVMC0K","A2WSCOFC152V1Q","Submitted","Tue Jul 02 22:00:03 PDT 2019","Tue Jul 02 22:00:06 PDT 2019","Wed Jul 10 22:00:06 PDT 2019","","","","3","0% (0/0)","0% (0/0)","0% (0/0)","fruit.jpg","fruit.jpg","beverage.jpg","cereal.jpg","Top"
"3Y3CZJSZ9M9ISGYTEQ45PUCUSNB5RB","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:39 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:39 PDT 2019","","","3YMU66OBIQO55373PKG347X2J4FGHZ","A243X2Y9HP7630","Submitted","Tue Jul 02 21:59:26 PDT 2019","Tue Jul 02 21:59:36 PDT 2019","Wed Jul 10 21:59:36 PDT 2019","","","","10","0% (0/0)","0% (0/0)","0% (0/0)","frozen_snack.png","onions.jpg","carrot.jpeg","dessert.jpg","Middle"
"3E9VAUV7BYUOVNMWNHNG51LDNORAYO","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:42 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:42 PDT 2019","","","392CY0QWG47PPIP301WNVU1ETCM4IU","A162CO8K267FU8","Submitted","Tue Jul 02 21:59:56 PDT 2019","Tue Jul 02 22:00:02 PDT 2019","Wed Jul 10 22:00:02 PDT 2019","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","cereal.jpg","frozen_snack.png","noodles.jpg","beverage.jpg","Top"
"3X2YVV51PWKOCUEWCXCZ937U8MKW1M","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:43 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:43 PDT 2019","","","3IFS6Q0HJLZ8R3REQ2S5TXHK7SOISE","A3RU8J5I8NMKPD","Submitted","Tue Jul 02 21:59:19 PDT 2019","Tue Jul 02 22:00:32 PDT 2019","Wed Jul 10 22:00:32 PDT 2019","","","","73","0% (0/0)","0% (0/0)","0% (0/0)","fruit.jpg","onions.jpg","carrot.jpeg","dessert.jpg","Top"
"379OL9DBSUUAQ4CRVB9G96ATH68Y9W","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:42 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:42 PDT 2019","","","3U0SRXB7CGLO4P2S8T5S8V857PZNRB","A1DLY5ZY1C1A6V","Submitted","Tue Jul 02 21:59:10 PDT 2019","Tue Jul 02 21:59:21 PDT 2019","Wed Jul 10 21:59:21 PDT 2019","","","","11","0% (0/0)","0% (0/0)","0% (0/0)","fruit.jpg","frozen_snack.png","carrot.jpeg","chips.jpg","Middle"
"3NFWQRSHVGUJ5NI44RN2C2P0F8DFG7","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:16 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:16 PDT 2019","","","3PMBY0YE2AJZ9L9FPMWS1ZEZ2ZG9CT","A2BGJYU6SRMEGA","Submitted","Tue Jul 02 22:00:06 PDT 2019","Tue Jul 02 22:00:20 PDT 2019","Wed Jul 10 22:00:20 PDT 2019","","","","14","0% (0/0)","0% (0/0)","0% (0/0)","onions.jpg","cereal.jpg","chips.jpg","fruit.jpg","Middle"
